latitude,longitude,severity,type,timestamp
17.363050,78.531925,9,Burglary,2024-02-12T16:00:00
28.453018,77.098234,9,Burglary,2024-09-03T22:00:00
17.359499,78.461187,6,Vandalism,2024-05-15T21:00:00
19.014932,72.850700,6,Burglary,2024-11-04T10:00:00
12.893784,77.614163,10,Vandalism,2024-05-28T18:00:00
18.449077,73.853471,10,Assault,2024-01-26T07:00:00
17.396117,78.487552,1,Robbery,2024-05-28T09:00:00
17.406266,78.550086,4,Vandalism,2024-12-02T00:00:00
17.280327,78.530700,4,Vandalism,2024-08-13T05:00:00
28.661745,77.155815,10,Robbery,2024-04-08T04:00:00
13.070899,80.282540,10,Burglary,2024-09-20T21:00:00
13.094492,80.301648,4,Theft,2024-09-20T20:00:00
18.521531,73.786936,4,Harassment,2024-10-20T12:00:00
13.022028,77.614499,3,Robbery,2024-08-07T01:00:00
22.648468,88.389623,4,Robbery,2024-04-11T11:00:00
28.774589,77.132200,10,Vandalism,2024-10-14T18:00:00
18.553546,73.857812,9,Assault,2024-09-10T10:00:00
19.129902,72.894601,4,Assault,2024-05-14T09:00:00
18.546650,73.848510,9,Vandalism,2024-02-11T20:00:00
13.082538,80.248701,5,Theft,2024-04-09T18:00:00
18.575116,73.872368,9,Assault,2024-11-28T02:00:00
28.655240,77.133182,8,Harassment,2024-10-27T06:00:00
18.994364,72.867825,7,Vandalism,2024-04-03T13:00:00
18.546205,73.852844,9,Assault,2024-04-22T08:00:00
18.537752,73.938299,10,Burglary,2024-09-10T04:00:00
28.835392,77.147201,7,Vandalism,2024-05-12T19:00:00
13.150029,80.293358,10,Vandalism,2024-07-21T11:00:00
22.556713,88.393706,3,Vandalism,2024-07-11T22:00:00
28.620309,77.174038,7,Assault,2024-01-09T15:00:00
18.458400,73.900575,1,Theft,2024-10-10T18:00:00
18.498064,73.951055,6,Theft,2024-06-13T03:00:00
13.020429,77.650887,4,Vandalism,2024-08-01T14:00:00
28.754473,77.024387,6,Theft,2024-03-06T20:00:00
28.775340,77.140290,3,Burglary,2024-07-23T18:00:00
19.024797,72.933728,8,Vandalism,2024-09-15T06:00:00
28.616058,77.095857,3,Theft,2024-01-21T11:00:00
18.998494,72.932544,5,Theft,2024-09-14T20:00:00
13.122049,80.303518,10,Harassment,2024-10-05T22:00:00
13.151038,80.211696,8,Harassment,2024-02-15T21:00:00
17.354211,78.445036,10,Robbery,2024-09-22T01:00:00
17.537063,78.517434,9,Assault,2024-12-11T16:00:00
22.620368,88.381018,3,Theft,2024-03-02T09:00:00
13.042140,77.583234,4,Robbery,2024-02-15T02:00:00
17.307713,78.537952,10,Burglary,2024-06-22T05:00:00
22.498622,88.368737,7,Assault,2024-03-27T14:00:00
28.658664,77.181961,3,Vandalism,2024-05-25T21:00:00
22.479951,88.422497,5,Burglary,2024-06-06T07:00:00
17.520611,78.498386,9,Harassment,2024-02-11T15:00:00
18.505126,73.850527,4,Burglary,2024-03-20T13:00:00
18.560677,73.922516,7,Theft,2024-10-24T16:00:00
18.542061,73.809502,5,Burglary,2024-04-01T11:00:00
17.403325,78.600107,7,Robbery,2024-11-12T00:00:00
19.108498,72.814124,4,Theft,2024-08-16T13:00:00
22.567660,88.257791,8,Theft,2024-02-10T06:00:00
19.160587,72.894354,8,Harassment,2024-06-05T19:00:00
13.017485,77.644059,9,Harassment,2024-06-05T17:00:00
12.925452,77.524140,10,Robbery,2024-08-25T20:00:00
19.042613,72.905125,10,Assault,2024-05-22T11:00:00
18.966240,72.938528,3,Theft,2024-07-09T12:00:00
12.942407,77.616717,5,Burglary,2024-06-13T15:00:00
13.116612,80.219769,2,Harassment,2024-02-21T11:00:00
13.076861,80.246646,6,Harassment,2024-08-02T12:00:00
18.417652,73.883650,3,Burglary,2024-04-01T10:00:00
28.658562,77.211288,8,Theft,2024-09-01T13:00:00
17.307743,78.375867,1,Theft,2024-08-22T23:00:00
18.610611,73.932096,10,Assault,2024-02-22T11:00:00
28.739871,77.045152,3,Robbery,2024-07-21T10:00:00
13.121116,80.283253,4,Robbery,2024-07-22T10:00:00
12.959565,77.590368,9,Harassment,2024-03-04T01:00:00
12.988596,77.610615,8,Vandalism,2024-11-28T00:00:00
13.025841,77.646411,6,Theft,2024-03-01T07:00:00
12.981335,77.568127,3,Vandalism,2024-10-01T03:00:00
17.393423,78.494420,4,Vandalism,2024-11-09T22:00:00
13.031929,77.555098,10,Assault,2024-04-02T04:00:00
28.666095,77.011061,6,Harassment,2024-01-24T01:00:00
17.484289,78.544173,5,Vandalism,2024-12-09T19:00:00
13.042267,80.246840,1,Harassment,2024-07-03T13:00:00
19.068044,72.900168,4,Vandalism,2024-09-14T16:00:00
18.573555,73.830873,5,Burglary,2024-04-28T20:00:00
28.647652,77.035180,1,Harassment,2024-09-24T18:00:00
28.680006,77.296579,6,Burglary,2024-05-06T04:00:00
22.513284,88.285226,6,Harassment,2024-02-11T00:00:00
13.147576,80.281603,4,Robbery,2024-12-02T22:00:00
19.099960,72.945360,5,Burglary,2024-02-27T19:00:00
28.689118,77.114059,9,Burglary,2024-03-15T07:00:00
18.485412,73.881666,10,Assault,2024-08-21T00:00:00
19.136635,72.887508,10,Theft,2024-09-21T16:00:00
19.040160,72.819974,2,Theft,2024-09-25T00:00:00
22.591140,88.360307,3,Assault,2024-03-16T06:00:00
19.019207,72.996436,3,Theft,2024-03-22T03:00:00
28.774198,77.094085,6,Burglary,2024-02-17T12:00:00
18.512277,73.848773,4,Theft,2024-09-11T08:00:00
18.550021,73.907565,6,Burglary,2024-10-27T07:00:00
17.410384,78.521599,9,Theft,2024-02-01T06:00:00
22.497229,88.320810,9,Assault,2024-11-09T01:00:00
17.494206,78.508624,4,Assault,2024-02-26T02:00:00
17.294659,78.464316,6,Robbery,2024-09-04T06:00:00
13.100916,80.298830,7,Theft,2024-10-21T15:00:00
17.278637,78.416205,9,Vandalism,2024-09-18T16:00:00
22.619790,88.330375,10,Vandalism,2024-04-20T21:00:00
18.477161,73.899223,2,Robbery,2024-08-09T10:00:00
19.027515,72.915982,2,Burglary,2024-07-17T21:00:00
22.574868,88.387182,5,Robbery,2024-06-07T07:00:00
19.053801,72.836234,9,Burglary,2024-04-22T22:00:00
22.593789,88.452910,4,Theft,2024-04-04T17:00:00
13.080063,80.318321,1,Assault,2024-02-23T07:00:00
22.623651,88.348134,7,Burglary,2024-07-09T16:00:00
28.773958,76.927113,10,Robbery,2024-05-09T11:00:00
28.705955,77.082351,6,Harassment,2024-02-22T08:00:00
13.089498,77.609310,10,Assault,2024-06-17T21:00:00
19.037196,72.867581,3,Assault,2024-12-23T23:00:00
18.518988,73.858680,8,Harassment,2024-11-23T22:00:00
18.438518,73.849062,3,Robbery,2024-11-18T11:00:00
17.374227,78.501070,8,Robbery,2024-09-23T19:00:00
19.131476,72.910821,7,Assault,2024-05-22T18:00:00
13.089933,80.254106,8,Theft,2024-05-19T10:00:00
28.834237,77.121085,2,Harassment,2024-06-28T22:00:00
19.090558,72.880548,6,Robbery,2024-02-14T15:00:00
22.543443,88.380283,4,Burglary,2024-05-22T20:00:00
13.059822,80.284245,7,Burglary,2024-05-21T04:00:00
19.047048,72.824768,7,Robbery,2024-09-04T15:00:00
19.106444,72.827763,9,Harassment,2024-10-14T09:00:00
22.577890,88.326660,1,Vandalism,2024-03-17T08:00:00
17.430088,78.453229,9,Vandalism,2024-07-22T05:00:00
12.939574,77.535456,4,Harassment,2024-02-23T20:00:00
19.038992,72.965678,1,Assault,2024-02-11T04:00:00
17.451057,78.435758,7,Burglary,2024-08-21T10:00:00
28.798803,77.049282,8,Burglary,2024-07-21T08:00:00
28.627586,76.974006,2,Burglary,2024-10-18T23:00:00
13.055354,77.535947,8,Assault,2024-01-10T01:00:00
18.460873,73.883229,2,Harassment,2024-08-14T05:00:00
12.993260,77.609683,10,Assault,2024-04-04T06:00:00
17.385370,78.448505,2,Harassment,2024-09-02T12:00:00
17.399886,78.545214,4,Robbery,2024-01-11T23:00:00
22.650280,88.354615,1,Assault,2024-05-11T20:00:00
12.957906,77.627622,7,Assault,2024-06-01T13:00:00
18.468114,73.820619,10,Assault,2024-01-08T00:00:00
28.754266,77.042817,10,Harassment,2024-01-28T11:00:00
13.056481,80.268507,10,Robbery,2024-11-25T20:00:00
13.150297,80.242216,4,Robbery,2024-11-04T03:00:00
13.059249,80.187351,2,Assault,2024-12-17T16:00:00
17.319239,78.554531,7,Assault,2024-04-05T17:00:00
13.045005,80.268268,1,Harassment,2024-03-25T14:00:00
18.458865,73.853320,1,Vandalism,2024-01-22T15:00:00
12.953830,77.560972,4,Robbery,2024-07-17T11:00:00
19.091238,72.920282,8,Burglary,2024-06-13T03:00:00
28.752072,76.992455,4,Robbery,2024-12-25T08:00:00
18.543041,73.818467,4,Harassment,2024-10-19T14:00:00
12.987758,77.710218,6,Harassment,2024-11-15T21:00:00
18.444498,73.870286,5,Harassment,2024-06-19T11:00:00
13.076394,80.297082,4,Robbery,2024-05-19T09:00:00
19.033215,72.959266,8,Assault,2024-02-15T03:00:00
17.392071,78.532808,10,Theft,2024-04-28T03:00:00
18.442236,73.814761,7,Robbery,2024-01-08T00:00:00
28.793044,77.134043,5,Harassment,2024-11-04T07:00:00
17.382750,78.638422,3,Burglary,2024-04-07T00:00:00
28.751411,77.079998,2,Robbery,2024-09-15T20:00:00
13.071598,80.263869,9,Robbery,2024-01-27T19:00:00
13.041257,80.311565,2,Theft,2024-03-06T01:00:00
28.821427,76.949226,4,Robbery,2024-03-15T03:00:00
12.978345,77.602724,3,Harassment,2024-10-21T07:00:00
12.965755,77.571471,4,Theft,2024-10-02T01:00:00
28.754252,77.028905,3,Vandalism,2024-03-07T00:00:00
12.976323,77.618408,2,Harassment,2024-01-23T07:00:00
13.160562,80.173477,8,Assault,2024-09-15T14:00:00
12.967362,77.629294,4,Burglary,2024-12-05T00:00:00
13.027630,80.267985,3,Harassment,2024-12-19T07:00:00
18.539135,73.852497,3,Vandalism,2024-05-22T18:00:00
13.101479,80.335573,1,Harassment,2024-10-23T05:00:00
19.111990,72.792900,9,Harassment,2024-01-21T13:00:00
28.712403,77.103580,6,Burglary,2024-04-13T02:00:00
19.022592,72.927827,4,Harassment,2024-04-28T05:00:00
18.502169,73.874424,8,Theft,2024-04-12T21:00:00
22.635510,88.457807,7,Assault,2024-11-05T00:00:00
12.924893,77.554923,4,Vandalism,2024-08-14T01:00:00
22.524144,88.363027,1,Robbery,2024-04-12T10:00:00
19.122999,72.908869,8,Burglary,2024-08-21T20:00:00
12.987474,77.648040,1,Assault,2024-05-11T00:00:00
18.465370,73.938415,4,Harassment,2024-04-15T12:00:00
22.599096,88.393922,9,Harassment,2024-02-11T18:00:00
17.320243,78.477189,9,Harassment,2024-04-12T12:00:00
28.660654,77.135002,1,Vandalism,2024-11-16T00:00:00
13.007066,80.236998,2,Burglary,2024-06-09T20:00:00
12.895305,77.566898,5,Burglary,2024-11-16T07:00:00
28.780548,77.120402,1,Theft,2024-08-05T19:00:00
12.958066,77.688087,6,Harassment,2024-04-16T03:00:00
17.310671,78.556650,1,Theft,2024-05-05T13:00:00
13.032856,80.393337,10,Vandalism,2024-02-08T18:00:00
13.041059,80.226406,1,Burglary,2024-12-19T19:00:00
12.956139,77.581187,8,Burglary,2024-02-21T02:00:00
13.049161,80.372588,1,Theft,2024-04-14T22:00:00
17.421905,78.414153,10,Robbery,2024-07-25T19:00:00
19.106544,72.912513,3,Robbery,2024-09-27T02:00:00
19.162832,72.878968,3,Robbery,2024-12-18T03:00:00
17.536541,78.484758,6,Theft,2024-02-18T12:00:00
13.134703,80.261303,2,Robbery,2024-12-12T17:00:00
19.079602,72.926984,3,Theft,2024-10-06T16:00:00
13.023578,80.326006,2,Theft,2024-09-10T20:00:00
17.393266,78.480901,10,Assault,2024-02-24T01:00:00
13.070928,80.345016,3,Theft,2024-06-28T10:00:00
18.458844,73.858878,5,Robbery,2024-03-07T02:00:00
17.439346,78.487471,2,Theft,2024-09-26T13:00:00
19.119654,72.911508,10,Theft,2024-06-12T11:00:00
28.724802,77.176899,8,Vandalism,2024-03-19T23:00:00
13.093526,80.264581,1,Vandalism,2024-02-23T23:00:00
19.129918,72.852179,8,Vandalism,2024-01-10T09:00:00
19.085500,72.782630,8,Harassment,2024-10-10T07:00:00
18.970327,72.784280,4,Robbery,2024-11-19T20:00:00
18.551492,73.883198,2,Theft,2024-04-06T08:00:00
19.094310,72.937570,4,Burglary,2024-08-27T02:00:00
13.039928,80.231644,10,Robbery,2024-12-05T09:00:00
28.618246,77.097151,8,Burglary,2024-02-07T11:00:00
28.616178,77.210274,6,Robbery,2024-11-04T22:00:00
19.057078,72.908029,7,Assault,2024-02-14T03:00:00
13.085188,80.393990,3,Assault,2024-07-01T12:00:00
19.161317,72.921764,7,Harassment,2024-11-21T17:00:00
12.991042,77.547719,4,Harassment,2024-05-08T01:00:00
19.025115,72.852178,10,Vandalism,2024-06-19T12:00:00
22.593640,88.371160,1,Burglary,2024-08-19T02:00:00
17.366076,78.389923,1,Robbery,2024-05-03T10:00:00
18.566232,73.823537,2,Harassment,2024-10-20T21:00:00
13.115864,80.323496,4,Assault,2024-10-17T13:00:00
18.541929,73.840944,10,Vandalism,2024-04-19T21:00:00
13.100833,80.399501,5,Burglary,2024-08-18T06:00:00
13.035719,77.607655,5,Harassment,2024-09-13T15:00:00
13.027872,80.233001,4,Assault,2024-04-18T01:00:00
19.080307,72.829214,8,Burglary,2024-10-06T15:00:00
12.940749,77.652503,10,Vandalism,2024-09-02T07:00:00
18.990501,72.769038,8,Harassment,2024-03-05T04:00:00
18.536496,73.820755,1,Harassment,2024-10-27T11:00:00
13.064534,77.631575,4,Burglary,2024-04-23T02:00:00
18.469063,73.865412,2,Theft,2024-10-04T22:00:00
28.700851,77.132161,5,Harassment,2024-03-21T08:00:00
13.036566,80.290159,7,Robbery,2024-09-26T22:00:00
22.550844,88.368681,4,Assault,2024-08-11T12:00:00
12.948401,77.532636,8,Harassment,2024-10-07T20:00:00
13.137351,80.291741,5,Harassment,2024-11-07T12:00:00
28.708952,77.040948,5,Vandalism,2024-03-20T04:00:00
13.083601,80.326577,5,Theft,2024-12-19T04:00:00
13.073438,80.299600,4,Robbery,2024-05-16T19:00:00
13.006908,80.285497,9,Harassment,2024-07-03T14:00:00
28.720892,77.235624,6,Harassment,2024-02-12T16:00:00
22.607716,88.370816,3,Burglary,2024-10-20T03:00:00
19.142755,72.805814,4,Assault,2024-03-07T07:00:00
12.860372,77.548442,10,Robbery,2024-07-22T21:00:00
12.998216,80.409857,3,Vandalism,2024-12-27T02:00:00
17.387276,78.416054,10,Burglary,2024-08-16T16:00:00
28.670339,77.122346,2,Vandalism,2024-05-05T02:00:00
22.614320,88.352275,10,Theft,2024-12-18T03:00:00
22.503327,88.359630,7,Vandalism,2024-11-28T09:00:00
28.689337,77.268358,7,Theft,2024-09-19T11:00:00
19.143343,72.751171,10,Assault,2024-11-10T12:00:00
13.120317,80.285700,5,Assault,2024-09-16T21:00:00
17.313207,78.577546,7,Assault,2024-02-25T09:00:00
17.365156,78.428914,5,Robbery,2024-04-08T19:00:00
13.004149,77.578196,7,Burglary,2024-12-08T17:00:00
18.539486,73.888286,4,Burglary,2024-03-26T10:00:00
12.996520,77.573554,9,Burglary,2024-05-10T21:00:00
22.567190,88.371824,7,Robbery,2024-05-04T02:00:00
18.556149,73.857495,8,Harassment,2024-02-08T17:00:00
17.234412,78.386138,6,Theft,2024-04-04T04:00:00
28.655997,76.962912,4,Vandalism,2024-05-21T11:00:00
22.505764,88.397113,9,Robbery,2024-02-06T11:00:00
19.177622,72.858074,2,Robbery,2024-02-05T11:00:00
13.160732,80.344462,5,Burglary,2024-08-08T22:00:00
13.047013,80.222368,7,Vandalism,2024-04-23T16:00:00
18.563194,73.864752,10,Burglary,2024-07-25T06:00:00
13.005659,80.183445,5,Vandalism,2024-06-25T10:00:00
12.871617,77.553861,6,Assault,2024-04-05T18:00:00
17.408305,78.371146,4,Assault,2024-03-26T17:00:00
13.016880,77.624703,2,Theft,2024-10-18T09:00:00
17.411666,78.418686,9,Robbery,2024-04-09T02:00:00
22.457035,88.374641,8,Burglary,2024-08-27T02:00:00
28.671207,77.089279,3,Assault,2024-07-08T04:00:00
19.166987,72.851080,7,Burglary,2024-07-06T18:00:00
22.609626,88.386295,10,Burglary,2024-05-12T15:00:00
18.548406,73.790442,7,Harassment,2024-12-22T19:00:00
19.179553,72.889509,7,Harassment,2024-03-05T02:00:00
13.018599,77.586527,4,Theft,2024-10-24T16:00:00
19.029846,72.894525,3,Theft,2024-11-05T00:00:00
18.497522,73.828000,4,Theft,2024-06-22T09:00:00
22.566235,88.287720,5,Vandalism,2024-04-27T00:00:00
22.561509,88.308283,7,Burglary,2024-12-24T23:00:00
13.088204,80.262724,3,Assault,2024-12-21T21:00:00
28.826675,77.201869,5,Vandalism,2024-02-26T11:00:00
13.061952,80.358404,2,Theft,2024-01-24T17:00:00
18.587012,73.848198,6,Burglary,2024-01-09T05:00:00
12.974564,77.582169,10,Assault,2024-07-07T14:00:00
17.374282,78.491619,3,Burglary,2024-04-12T04:00:00
12.976607,77.647323,8,Vandalism,2024-06-28T09:00:00
17.456249,78.448830,5,Assault,2024-12-10T18:00:00
18.571042,73.858782,4,Robbery,2024-04-10T04:00:00
13.061754,80.212793,3,Robbery,2024-03-12T12:00:00
18.564960,73.873912,9,Robbery,2024-11-12T22:00:00
19.062222,72.868512,4,Harassment,2024-07-13T00:00:00
12.966618,80.242394,9,Harassment,2024-02-10T07:00:00
17.436180,78.468295,5,Robbery,2024-02-28T07:00:00
18.439780,73.837152,9,Harassment,2024-10-01T20:00:00
22.579438,88.398148,3,Harassment,2024-05-17T22:00:00
13.015524,77.674557,1,Burglary,2024-08-03T08:00:00
13.031613,77.496309,10,Harassment,2024-06-03T09:00:00
19.033125,72.772484,5,Burglary,2024-08-08T15:00:00
13.006928,77.601024,2,Robbery,2024-11-10T10:00:00
22.656165,88.371387,10,Theft,2024-02-03T21:00:00
28.569230,77.119317,3,Vandalism,2024-10-24T03:00:00
22.669424,88.389928,8,Harassment,2024-09-21T10:00:00
18.577793,73.849049,9,Harassment,2024-08-09T19:00:00
18.566560,73.834987,4,Robbery,2024-11-01T04:00:00
28.694744,77.077019,3,Robbery,2024-11-03T00:00:00
13.012973,77.566542,3,Theft,2024-09-14T09:00:00
13.090428,80.324218,9,Vandalism,2024-08-16T16:00:00
17.298114,78.554665,9,Harassment,2024-11-23T12:00:00
17.307455,78.510042,3,Theft,2024-09-02T15:00:00
12.936968,77.647546,9,Harassment,2024-09-20T01:00:00
18.531028,73.813550,1,Assault,2024-09-19T16:00:00
19.103677,72.864912,6,Vandalism,2024-06-20T17:00:00
13.135188,80.270439,6,Assault,2024-12-22T13:00:00
12.993147,80.285004,3,Burglary,2024-08-11T08:00:00
19.133464,72.800706,1,Robbery,2024-08-22T03:00:00
28.671984,77.183034,4,Vandalism,2024-02-24T22:00:00
18.520459,73.832418,4,Harassment,2024-12-20T04:00:00
18.580989,73.893619,3,Assault,2024-06-06T23:00:00
18.948779,72.887815,5,Burglary,2024-12-13T04:00:00
22.507159,88.388723,10,Harassment,2024-09-14T22:00:00
22.548682,88.407378,8,Theft,2024-06-21T00:00:00
13.117997,80.248530,3,Vandalism,2024-05-24T00:00:00
19.144260,72.893834,7,Vandalism,2024-10-21T08:00:00
19.151833,72.844166,7,Burglary,2024-11-16T13:00:00
12.951573,77.606118,6,Theft,2024-10-22T11:00:00
28.544544,77.153373,9,Robbery,2024-06-01T16:00:00
12.975031,77.670137,6,Harassment,2024-04-13T00:00:00
22.554669,88.493324,2,Burglary,2024-08-01T23:00:00
17.445612,78.358586,9,Robbery,2024-01-21T22:00:00
28.853626,77.128184,6,Harassment,2024-05-15T16:00:00
13.105445,80.294019,8,Robbery,2024-02-09T02:00:00
19.110158,72.846373,3,Assault,2024-12-13T03:00:00
17.272333,78.457780,1,Theft,2024-12-16T04:00:00
17.378620,78.580208,6,Vandalism,2024-12-21T03:00:00
22.572065,88.378897,2,Vandalism,2024-09-25T04:00:00
28.575552,77.143187,9,Robbery,2024-03-03T17:00:00
28.647709,77.023639,4,Harassment,2024-02-27T02:00:00
12.999633,77.647948,3,Robbery,2024-07-18T01:00:00
18.458363,73.860736,8,Assault,2024-10-17T17:00:00
17.292721,78.468938,10,Vandalism,2024-10-14T06:00:00
28.647363,77.088028,10,Vandalism,2024-07-20T18:00:00
22.503307,88.299414,5,Theft,2024-03-25T07:00:00
28.681573,77.133361,5,Assault,2024-03-04T23:00:00
19.101162,72.869512,9,Robbery,2024-10-08T18:00:00
22.580249,88.238891,8,Vandalism,2024-02-02T05:00:00
22.479615,88.427115,1,Vandalism,2024-08-15T16:00:00
18.573922,73.871263,5,Burglary,2024-08-10T15:00:00
12.918063,77.551969,8,Harassment,2024-04-13T13:00:00
17.408027,78.479127,6,Harassment,2024-01-20T12:00:00
12.894963,77.572831,2,Theft,2024-07-04T22:00:00
13.008341,77.565978,9,Vandalism,2024-06-21T12:00:00
13.077838,80.307083,5,Robbery,2024-12-22T13:00:00
17.415553,78.577343,3,Vandalism,2024-09-11T14:00:00
18.520101,73.833214,8,Robbery,2024-04-02T14:00:00
18.516482,73.857389,4,Assault,2024-08-10T19:00:00
22.586227,88.269854,7,Harassment,2024-09-25T13:00:00
18.610736,73.837516,1,Burglary,2024-11-09T07:00:00
13.126605,80.243504,7,Burglary,2024-03-25T05:00:00
13.127400,80.222523,6,Robbery,2024-09-27T19:00:00
18.548264,73.906374,5,Burglary,2024-09-04T06:00:00
28.662330,76.956948,4,Burglary,2024-12-23T20:00:00
22.596367,88.342626,2,Robbery,2024-10-28T08:00:00
18.536623,73.894621,7,Robbery,2024-06-04T00:00:00
13.078979,80.185370,8,Theft,2024-12-17T09:00:00
13.094073,80.327625,3,Burglary,2024-02-15T15:00:00
19.026783,72.925433,2,Robbery,2024-10-01T01:00:00
22.509967,88.305302,4,Theft,2024-12-12T13:00:00
17.338578,78.469261,10,Theft,2024-07-19T19:00:00
12.932392,77.564162,10,Burglary,2024-11-25T21:00:00
18.441924,73.829747,7,Theft,2024-12-10T08:00:00
22.736555,88.333245,7,Vandalism,2024-02-28T00:00:00
17.388624,78.504717,2,Robbery,2024-05-20T06:00:00
22.583890,88.279738,4,Theft,2024-01-15T08:00:00
12.903169,77.598696,10,Harassment,2024-02-03T13:00:00
22.522542,88.279594,8,Robbery,2024-04-09T20:00:00
13.071324,77.560650,4,Burglary,2024-12-24T18:00:00
19.109494,72.920725,8,Theft,2024-11-22T10:00:00
17.410039,78.545181,10,Vandalism,2024-08-19T10:00:00
28.693050,77.132862,1,Theft,2024-03-16T08:00:00
13.023719,80.257042,3,Burglary,2024-02-20T17:00:00
22.606707,88.326232,6,Robbery,2024-01-05T23:00:00
17.456745,78.429075,1,Harassment,2024-10-05T12:00:00
17.530538,78.424798,5,Theft,2024-01-12T18:00:00
18.982855,72.856330,8,Harassment,2024-12-06T16:00:00
18.463210,73.895549,2,Harassment,2024-09-02T20:00:00
19.040427,72.805398,8,Vandalism,2024-11-03T23:00:00
19.133527,72.893862,4,Theft,2024-05-05T06:00:00
13.018685,77.559685,3,Theft,2024-03-16T11:00:00
12.970250,77.551172,5,Theft,2024-06-14T14:00:00
17.439548,78.449261,3,Vandalism,2024-07-09T21:00:00
22.573492,88.375774,8,Theft,2024-05-09T05:00:00
18.493420,73.884070,6,Vandalism,2024-07-01T10:00:00
18.591467,73.961577,1,Robbery,2024-04-20T18:00:00
12.993230,77.504453,8,Vandalism,2024-08-28T00:00:00
17.322123,78.513175,4,Robbery,2024-02-18T08:00:00
18.482848,73.890834,6,Theft,2024-02-04T07:00:00
17.312164,78.457285,8,Harassment,2024-04-08T17:00:00
19.146951,72.800633,5,Harassment,2024-07-02T17:00:00
19.059962,72.976171,8,Theft,2024-03-22T08:00:00
17.268071,78.384210,6,Assault,2024-11-04T19:00:00
18.467760,73.818873,6,Assault,2024-07-27T15:00:00
18.533839,73.787705,3,Harassment,2024-08-22T18:00:00
13.089392,80.333746,6,Assault,2024-02-25T00:00:00
13.116854,80.260595,1,Harassment,2024-08-19T07:00:00
19.042124,72.941630,3,Assault,2024-03-12T14:00:00
28.560171,77.132449,6,Assault,2024-11-13T03:00:00
19.126745,72.800526,7,Vandalism,2024-01-01T18:00:00
17.374415,78.485147,1,Robbery,2024-09-28T12:00:00
18.453423,73.838030,9,Theft,2024-04-09T02:00:00
17.394866,78.409601,10,Vandalism,2024-09-08T06:00:00
19.100080,72.856846,7,Vandalism,2024-11-17T07:00:00
28.820959,77.057440,2,Burglary,2024-07-23T09:00:00
22.568860,88.394914,8,Theft,2024-07-03T01:00:00
